"Time","mmgs"
1.578,1.23352
1.584,1.23352
1.59,1.21765
1.596,1.21826
1.602,1.203
1.608,1.22345
1.614,1.23566
1.62,1.22925
1.626,1.22345
1.632,1.21613
1.638,1.21979
1.644,1.22223
1.65,1.21643
1.656,1.22925
1.662,1.22589
1.668,1.21338
1.674,1.21826
1.68,1.21674
1.686,1.22894
1.692,1.24573
1.698,1.22253
1.704,1.22253
1.71,1.23352
1.716,1.21429
1.722,1.21368
1.728,1.23566
1.734,1.22925
1.74,1.2265
1.746,1.20758
1.752,1.22406
1.758,1.24115
1.764,1.21002
1.77,1.21185
1.776,1.23199
1.782,1.2262
1.788,1.25031
1.794,1.22955
1.8,1.23077
1.806,1.22223
1.812,1.23596
1.818,1.2384
1.824,1.22864
1.83,1.21765
1.836,1.2149
1.842,1.22223
1.848,1.24115
1.854,1.24725
1.86,1.2204
1.866,1.23169
1.872,1.23688
1.878,1.23016
1.884,1.21643
1.89,1.2442
1.896,1.2384
1.902,1.24695
1.908,1.23352
1.914,1.21796
1.92,1.23383
1.926,1.21857
1.932,1.22772
1.938,1.23077
1.944,1.24451
1.95,1.22986
1.956,1.21857
1.962,1.22925
1.968,1.21552
1.974,1.23718
1.98,1.22833
1.986,1.22559
1.992,1.22986
1.998,1.23657
2.004,1.2262
2.01,1.21704
2.016,1.25458
2.022,1.23077
2.028,1.22406
2.034,1.22803
2.04,1.2265
2.046,1.22314
2.052,1.22345
2.058,1.22742
2.064,1.22162
2.07,1.2439
2.076,1.21674
2.082,1.22528
2.088,1.23138
2.094,1.2265
2.1,1.23291
2.106,1.21643
2.112,1.2204
2.118,1.22925
2.124,1.21124
2.13,1.22589
2.136,1.24359
2.142,1.23199
2.148,1.20789
2.154,1.20697
2.16,1.19263
2.166,1.25
2.172,1.23413
2.178,1.21735
2.184,1.21765
2.19,1.20422
2.196,1.20514
2.202,1.22925
2.208,1.19781
2.214,1.25061
2.22,1.24298
2.226,1.22314
2.232,1.23535
2.238,1.22772
2.244,1.22223
2.25,1.2442
2.256,1.25
2.262,1.20422
2.268,1.2674
2.274,1.18805
2.28,1.20148
2.286,1.23291
2.292,1.24817
2.298,1.25305
2.304,1.25549
2.31,1.25458
2.316,1.03363
2.322,1.26678
2.328,1.26129
2.334,1.1441
2.34,1.185
2.346,1.24298
2.352,1.24207
2.358,1.21826
2.364,1.22925
2.37,1.23352
2.376,1.21735
2.382,1.22711
2.388,1.21124
2.394,1.27106
2.4,1.22467
2.406,1.23596
2.412,1.23627
2.418,1.25214
2.424,1.2265
2.43,1.19873
2.436,1.17371
2.442,1.2146
2.448,1.33057
2.454,1.12793
2.46,1.1203
2.466,1.29822
2.472,1.38336
2.478,1.31012
2.484,1.20697
2.49,1.33881
2.496,1.05011
2.502,1.32416
2.508,1.22498
2.514,1.25122
2.52,1.18561
2.526,1.21185
2.532,1.2088
2.538,1.34949
2.544,1.25854
2.55,1.28784
2.556,1.0495
2.562,1.24573
2.568,1.27808
2.574,1.21155
2.58,1.27838
2.586,1.25366
2.592,1.22772
2.598,1.22101
2.604,1.19629
2.61,1.21155
2.616,1.16943
2.622,1.27747
2.628,0.98053
2.634,1.29089
2.64,1.06384
2.646,1.22345
2.652,1.34796
2.658,1.33148
2.664,1.16852
2.67,1.20697
2.676,1.29456
2.682,1.22467
2.688,1.22589
2.694,1.24481
2.7,1.19537
2.706,1.2323
2.712,1.19904
2.718,1.21277
2.724,1.28967
2.73,1.24786
2.736,1.22284
2.742,1.22559
2.748,1.29822
2.754,1.24023
2.76,1.2027
2.766,1.2735
2.772,1.15295
2.778,1.28235
2.784,1.2204
2.79,1.24664
2.796,1.21674
2.802,1.25366
2.808,1.26648
2.814,1.2674
2.82,1.1731
2.826,1.24298
2.832,1.22131
2.838,1.20667
2.844,1.24084
2.85,1.23322
2.856,1.19965
2.862,1.28662
2.868,1.18835
2.874,1.26251
2.88,1.28815
2.886,1.08765
2.892,1.26801
2.898,1.21948
2.904,1.21399
2.91,1.24969
2.916,1.24115
2.922,1.2326
2.928,1.20209
2.934,1.22101
2.94,1.21674
2.946,1.22528
2.952,1.24176
2.958,1.23077
2.964,1.21857
2.97,1.21307
2.976,1.24084
2.982,1.23535
2.988,1.22192
2.994,1.21429
3,1.24878
3.006,1.23688
3.012,1.2146
3.018,1.2204
3.024,1.21399
3.03,1.23199
3.036,1.23016
3.042,1.22467
3.048,1.22559
3.054,1.21277
3.06,1.22131
3.066,1.23779
3.072,1.22833
3.078,1.23169
3.084,1.23474
3.09,1.21552
3.096,1.23199
3.102,1.22925
3.108,1.22314
3.114,1.27136
3.12,1.24695
3.126,1.23199
3.132,1.22101
3.138,1.22528
3.144,1.21735
3.15,1.23627
3.156,1.22864
3.162,1.24969
3.168,1.22467
3.174,1.20758
3.18,1.22742
3.186,1.21338
3.192,1.23016
3.198,1.24268
3.204,1.22955
3.21,1.24725
3.216,1.21674
3.222,1.22589
3.228,1.22131
3.234,1.23535
3.24,1.24084
3.246,1.23138
3.252,1.20667
3.258,1.21582
3.264,1.23901
3.27,1.24237
3.276,1.23718
3.282,1.23505
3.288,1.2323
3.294,1.23688
3.3,1.21216
3.306,1.2149
3.312,1.22162
3.318,1.22955
3.324,1.23627
3.33,1.22925
3.336,1.22925
3.342,1.2146
3.348,1.21979
3.354,1.23199
3.36,1.24084
3.366,1.24847
3.372,1.23718
3.378,1.19812
3.384,1.2323
3.39,1.20941
3.396,1.2326
3.402,1.24359
3.408,1.26038
3.414,1.22253
3.42,1.19537
3.426,1.23627
3.432,1.2207
3.438,1.24756
3.444,1.23138
3.45,1.24084
3.456,1.23871
3.462,1.2262
3.468,1.21704
3.474,1.22955
3.48,1.21307
3.486,1.21582
3.492,1.24969
3.498,1.21613
3.504,1.21582
3.51,1.23016
3.516,1.22711
3.522,1.24084
3.528,1.24054
3.534,1.24786
3.54,1.23352
3.546,1.21643
3.552,1.2146
3.558,1.2088
3.564,1.23169
3.57,1.24603
3.576,1.22192
3.582,1.21033
3.588,1.2149
3.594,1.22528
3.6,1.22467
3.606,1.22498
3.612,1.23108
3.618,1.23505
3.624,1.24115
3.63,1.21613
3.636,1.22681
3.642,1.2323
3.648,1.23535
3.654,1.24969
3.66,1.24786
3.666,1.2149
3.672,1.21582
3.678,1.2149
3.684,1.22375
3.69,1.24481
3.696,1.22406
3.702,1.2204
3.708,1.23138
3.714,1.22894
3.72,1.2381
3.726,1.25031
3.732,1.17523
3.738,1.23901
3.744,1.21552
3.75,1.24054
3.756,1.24969
3.762,1.22833
3.768,1.21948
3.774,1.23993
3.78,1.21735
3.786,1.23779
3.792,1.21368
3.798,1.20667
3.804,1.23444
3.81,1.24084
3.816,1.24237
3.822,1.23596
3.828,1.2207
3.834,1.21124
3.84,1.23169
3.846,1.23047
3.852,1.24512
3.858,1.21643
3.864,1.21338
3.87,1.21094
3.876,1.22345
3.882,1.24664
3.888,1.2384
3.894,1.23596
3.9,1.21155
3.906,1.22803
3.912,1.21338
3.918,1.23291
3.924,1.24664
3.93,1.23413
3.936,1.21857
3.942,1.2146
3.948,1.22528
3.954,1.22559
3.96,1.25732
3.966,1.22925
3.972,1.17554
3.978,1.2085
3.984,1.20972
3.99,1.25763
3.996,1.22559
4.002,1.22681
4.008,1.21674
4.014,1.22162
4.02,1.22314
4.026,1.2326
4.032,1.20972
4.038,1.22437
4.044,1.1969
4.05,1.23566
4.056,1.1908
4.062,1.2262
4.068,1.23108
4.074,1.26892
4.08,1.24481
4.086,1.23047
4.092,1.19812
4.098,1.2262
4.104,1.22925
4.11,1.23932
4.116,1.24603
4.122,1.21582
4.128,1.18744
4.134,1.20728
4.14,1.22528
4.146,1.23444
4.152,1.2384
4.158,1.22406
4.164,1.22101
4.17,1.21094
4.176,1.203
4.182,1.2204
4.188,1.21643
4.194,1.23779
4.2,1.25031
4.206,1.22192
4.212,1.19965
4.218,1.19965
4.224,1.21155
4.23,1.24451
4.236,1.24298
4.242,1.22528
4.248,1.22345
4.254,1.20178
4.26,1.21735
4.266,1.22314
4.272,1.22559
4.278,1.23352
4.284,1.21338
4.29,1.2146
4.296,1.21002
4.302,1.23199
4.308,1.23505
4.314,1.23383
4.32,1.21216
4.326,1.21521
4.332,1.21948
4.338,1.2265
4.344,1.23749
4.35,1.20361
4.356,1.24756
4.362,1.23169
4.368,1.19904
4.374,1.22467
4.38,1.21155
4.386,1.22009
4.392,1.24054
4.398,1.23566
4.404,1.22375
4.41,1.21429
4.416,1.21002
4.422,1.21124
4.428,1.24146
4.434,1.23505
4.44,1.23596
4.446,1.21613
4.452,1.21643
4.458,1.22223
4.464,1.24023
4.47,1.21826
4.476,1.23535
4.482,1.23016
4.488,1.21216
4.494,1.24207
4.5,1.22925
4.506,1.24634
4.512,1.23047
4.518,1.23413
4.524,1.24878
4.53,1.23383
4.536,1.21979
4.542,1.22711
4.548,1.20544
4.554,1.22498
4.56,1.24695
4.566,1.2323
4.572,1.21796
4.578,1.22559
4.584,1.22284
4.59,1.24146
4.596,1.23596
4.602,1.25244
4.608,1.23505
4.614,1.21796
4.62,1.23901
4.626,1.22437
4.632,1.23077
4.638,1.23108
4.644,1.24146
4.65,1.23779
4.656,1.2262
4.662,1.20972
4.668,1.22986
4.674,1.23169
4.68,1.25397
4.686,1.25763
4.692,1.21521
4.698,1.22681
4.704,1.22223
4.71,1.22589
4.716,1.25122
4.722,1.22803
4.728,1.23718
4.734,1.21185
4.74,1.21521
4.746,1.23474
4.752,1.22375
4.758,1.2265
4.764,1.23688
4.77,1.21643
4.776,1.2439
4.782,1.23291
4.788,1.23871
4.794,1.25153
4.8,1.22437
4.806,1.2149
4.812,1.23413
4.818,1.23169
4.824,1.23474
4.83,1.2326
4.836,1.2323
4.842,1.21643
4.848,1.21399
4.854,1.23383
4.86,1.22223
4.866,1.23077
4.872,1.22406
4.878,1.23657
4.884,1.22192
4.89,1.21277
4.896,1.23322
4.902,1.24084
4.908,1.2204
4.914,1.23871
4.92,1.23108
4.926,1.2085
4.932,1.23566
4.938,1.24268
4.944,1.24634
4.95,1.24054
4.956,1.23291
4.962,1.22955
4.968,1.19904
4.974,1.22498
4.98,1.23871
4.986,1.25458
4.992,1.2442
4.998,1.21948
5.004,1.20056
5.01,1.2149
5.016,1.25732
5.022,1.26648
5.028,1.23047
5.034,1.22498
5.04,1.19873
5.046,1.20941
5.052,1.2146
5.058,1.23505
5.064,1.23688
5.07,1.24939
5.076,1.21277
5.082,1.2207
5.088,1.21765
5.094,1.22955
5.1,1.24695
5.106,1.25183
5.112,1.21521
5.118,1.20026
5.124,1.21918
5.13,1.21307
5.136,1.24451
5.142,1.22742
5.148,1.21613
5.154,1.21216
5.16,1.18683
5.166,1.20056
5.172,1.24634
5.178,1.23871
5.184,1.24969
5.19,1.23108
5.196,1.20789
5.202,1.20667
5.208,1.22375
5.214,1.22681
5.22,1.25336
5.226,1.24115
5.232,1.21796
5.238,1.22223
5.244,1.19812
5.25,1.2207
5.256,1.26129
5.262,1.2381
5.268,1.26038
5.274,1.22131
5.28,1.20636
5.286,1.19751
5.292,1.2323
5.298,1.24146
5.304,1.26038
5.31,1.22955
5.316,1.23749
5.322,1.19324
5.328,1.20575
5.334,1.23871
5.34,1.23016
5.346,1.26648
5.352,1.21338
5.358,1.21948
5.364,1.2085
5.37,1.21094
5.376,1.24084
5.382,1.24908
5.388,1.25183
5.394,1.19659
5.4,1.22162
5.406,1.21796
5.412,1.2088
5.418,1.24023
5.424,1.23932
5.43,1.21277
5.436,1.2442
5.442,1.20728
5.448,1.23962
5.454,1.21643
5.46,1.24634
5.466,1.2738
5.472,1.25885
5.478,1.21094
5.484,1.20758
5.49,1.19354
5.496,1.24237
5.502,1.25366
5.508,1.20941
5.514,1.25488
5.52,1.21674
5.526,1.24908
5.532,1.25916
5.538,1.19476
5.544,1.20758
5.55,1.23871
5.556,1.16211
5.562,1.13281
5.568,1.23383
5.574,1.2207
5.58,1.2439
5.586,1.25641
5.592,1.23596
5.598,1.28174
5.604,1.20544
5.61,1.10748
5.616,1.17432
5.622,1.23749
5.628,1.23077
5.634,1.34033
5.64,1.23291
5.646,1.31683
5.652,1.25397
5.658,1.34583
5.664,1.31348
5.67,1.21155
5.676,1.16241
5.682,1.39801
5.688,1.23291
5.694,1.21277
5.7,0.785828
5.706,1.41663
5.712,1.26343
5.718,1.25031
5.724,1.17798
5.73,1.21521
5.736,1.13037
5.742,1.22345
5.748,1.26129
5.754,1.22223
5.76,1.28571
5.766,1.2854
5.772,1.20544
5.778,1.18958
5.784,1.23688
5.79,0.898132
5.796,1.43738
5.802,1.49689
5.808,1.28784
5.814,1.19049
5.82,1.30127
5.826,1.13586
5.832,1.25488
5.838,1.24908
5.844,1.09772
5.85,0.968628
5.856,1.38977
5.862,1.3974
5.868,1.35315
5.874,1.22162
5.88,1.08765
5.886,1.08124
5.892,1.1969
5.898,1.34705
5.904,1.3205
5.91,1.18896
5.916,1.14471
5.922,1.18469
5.928,1.22833
5.934,1.26129
5.94,1.26648
5.946,1.2619
5.952,1.27197
5.958,0.933838
5.964,1.32202
5.97,1.35498
5.976,1.37817
5.982,1.22131
5.988,1.24207
5.994,1.06934
6,1.23566
6.006,1.34705
6.012,1.18134
6.018,1.091
6.024,1.56738
6.03,1.06384
6.036,1.18927
6.042,1.1496
6.048,1.26404
6.054,1.09009
6.06,1.26099
6.066,1.46667
6.072,1.31592
6.078,1.25854
6.084,1.17615
6.09,1.20331
6.096,1.11053
6.102,1.25854
6.108,1.33392
6.114,1.31775
6.12,1.25214
6.126,1.20209
6.132,1.15967
6.138,1.16028
6.144,1.16852
6.15,1.21185
6.156,1.21582
6.162,1.18805
6.168,1.22467
6.174,1.23749
6.18,1.2381
6.186,1.25549
6.192,1.26007
6.198,1.24634
6.204,1.26282
6.21,1.22131
6.216,1.24146
6.222,1.24786
6.228,1.23352
6.234,1.17706
6.24,1.1908
6.246,1.22162
6.252,1.23199
6.258,1.26343
6.264,1.23413
6.27,1.18378
6.276,1.22314
6.282,1.21948
6.288,1.21674
6.294,1.1972
6.3,1.21338
6.306,1.27136
6.312,1.06354
6.318,1.37451
6.324,1.26801
6.33,1.18317
6.336,1.2085
6.342,1.21887
6.348,1.24237
6.354,1.26312
6.36,1.28357
6.366,1.27991
6.372,1.28967
6.378,1.09863
6.384,1.09039
6.39,1.20819
6.396,1.24908
6.402,1.17401
6.408,1.17279
6.414,1.20331
6.42,1.13159
6.426,1.45721
6.432,1.48346
6.438,1.49567
6.444,1.24359
6.45,1.2149
6.456,1.19415
6.462,1.13922
6.468,1.24054
6.474,1.18866
6.48,1.21613
6.486,1.22101
6.492,1.25305
6.498,1.19263
6.504,1.2442
6.51,1.51733
6.516,1.18195
6.522,1.17004
6.528,1.02203
6.534,0.732422
6.54,1.52435
6.546,1.66382
6.552,1.43463
6.558,1.33087
6.564,1.31897
6.57,1.23016
6.576,1.1731
6.582,1.30951
6.588,1.21185
6.594,0.736694
6.6,0.856934
6.606,0.660706
6.612,1.60858
6.618,1.60431
6.624,1.29913
6.63,1.25305
6.636,1.50574
6.642,1.2616
6.648,1.21124
6.654,1.17279
6.66,1.25702
6.666,1.20911
6.672,1.18805
6.678,1.07025
6.684,0.735779
6.69,0.734863
6.696,1.85699
6.702,1.49048
6.708,1.37878
6.714,1.18622
6.72,1.1261
6.726,1.16333
6.732,1.27472
6.738,1.33118
6.744,1.41693
6.75,1.36444
6.756,1.32141
6.762,1.18439
6.768,1.15356
6.774,1.12885
6.78,1.22742
6.786,1.21857
6.792,1.2326
6.798,1.06659
6.804,1.32721
6.81,1.19476
6.816,1.31989
6.822,1.42029
6.828,1.28387
6.834,1.22772
6.84,0.847473
6.846,1.27014
6.852,1.45111
6.858,1.19629
6.864,1.23718
6.87,1.09314
6.876,1.02814
6.882,1.16791
6.888,1.18469
6.894,1.09131
6.9,1.24908
6.906,1.31927
6.912,1.30646
6.918,1.41754
6.924,1.27045
6.93,1.32751
6.936,1.14014
6.942,1.28662
6.948,1.15936
6.954,1.33026
6.96,1.30219
6.966,1.24237
6.972,1.20941
6.978,0.902405
6.984,1.05347
6.99,1.15662
6.996,1.20605
7.002,1.65924
7.008,0.859375
7.014,2.25403
7.02,1.22375
7.026,1.47827
7.032,1.27014
7.038,1.13068
7.044,1.19293
7.05,1.20056
7.056,1.09467
7.062,1.01288
7.068,1.7157
7.074,1.15875
7.08,1.42517
7.086,1.1203
7.092,1.16638
7.098,1.13068
7.104,1.20422
7.11,1.29761
7.116,1.3562
7.122,1.24359
7.128,1.28845
7.134,1.23108
7.14,1.03638
7.146,1.19019
7.152,1.28601
7.158,1.17645
7.164,1.2854
7.17,1.38855
7.176,1.28326
7.182,1.12152
7.188,1.03058
7.194,0.983582
7.2,1.18896
7.206,1.33453
7.212,1.30035
7.218,1.29669
7.224,1.28387
7.23,1.21033
7.236,1.24237
7.242,1.33575
7.248,1.29089
7.254,1.21277
7.26,1.13281
7.266,1.19934
7.272,1.18347
7.278,1.33942
7.284,1.19415
7.29,1.04919
7.296,1.10321
7.302,1.18042
7.308,1.21613
7.314,1.26556
7.32,1.31683
7.326,1.35315
7.332,1.3324
7.338,1.32385
7.344,1.25824
7.35,1.19843
7.356,1.16821
7.362,1.20972
7.368,1.21643
7.374,1.21246
7.38,1.2326
7.386,1.19629
7.392,1.20575
7.398,1.16455
7.404,1.19202
7.41,1.20575
7.416,0.895691
7.422,1.35468
7.428,1.25214
7.434,1.25488
7.44,1.20911
7.446,1.29913
7.452,1.32477
7.458,1.13586
7.464,1.00433
7.47,1.20972
7.476,1.33209
7.482,1.31042
7.488,1.31378
7.494,1.2738
7.5,1.17798
7.506,1.18134
7.512,1.24664
7.518,1.2674
7.524,1.22589
7.53,1.22955
7.536,1.22131
7.542,1.15936
7.548,1.18561
7.554,1.34277
7.56,1.44806
7.566,1.04675
7.572,1.13861
7.578,1.26526
7.584,1.26862
7.59,1.25763
7.596,1.41022
7.602,1.17462
7.608,1.10718
7.614,1.19904
7.62,1.22528
7.626,1.21582
7.632,1.26343
7.638,1.25519
7.644,1.22528
7.65,1.23505
7.656,1.27502
7.662,1.23047
7.668,1.23016
7.674,1.17096
7.68,1.12122
7.686,1.15173
7.692,1.25824
7.698,1.23688
7.704,1.28754
7.71,1.24634
7.716,1.25244
7.722,1.25702
7.728,1.27533
7.734,1.26099
7.74,1.21216
7.746,1.18713
7.752,1.17767
7.758,1.24481
7.764,1.27319
7.77,1.23962
7.776,1.23047
7.782,1.19232
7.788,1.1557
7.794,1.1911
7.8,1.23718
7.806,1.23169
7.812,1.24146
7.818,1.26099
7.824,1.27014
7.83,1.15997
7.836,1.24847
7.842,1.23322
7.848,1.26373
7.854,1.30829
7.86,1.21582
7.866,1.13525
7.872,1.14929
7.878,1.22375
7.884,1.24603
7.89,1.2442
7.896,1.16425
7.902,1.30005
7.908,1.28479
7.914,1.29395
7.92,1.18256
7.926,1.21887
7.932,1.18286
7.938,1.21643
7.944,1.20331
7.95,1.21552
7.956,1.18896
7.962,1.2265
7.968,1.24634
7.974,1.28418
7.98,1.24115
7.986,1.24603
7.992,1.13495
7.998,1.23505
8.004,1.45447
8.01,1.03027
8.016,1.16791
8.022,1.20789
8.028,1.15082
8.034,1.32355
8.04,1.06873
8.046,1.22101
8.052,1.27014
8.058,1.29913
8.064,1.2027
8.07,1.24359
8.076,1.08795
8.082,1.29303
8.088,1.31683
8.094,1.13983
8.1,1.28967
8.106,1.15234
8.112,1.28998
8.118,1.38062
8.124,1.19507
8.13,1.15356
8.136,1.15173
8.142,1.18408
8.148,1.25122
8.154,1.29761
8.16,1.23993
8.166,1.26678
8.172,1.25153
8.178,1.25854
8.184,1.20178
8.19,1.17401
8.196,1.24847
8.202,1.21429
8.208,1.1795
8.214,1.24298
8.22,1.24603
8.226,1.2558
8.232,1.20941
8.238,1.21582
8.244,1.21521
8.25,1.2204
8.256,1.20056
8.262,1.26007
8.268,1.18073
8.274,1.23962
8.28,1.28357
8.286,1.25793
8.292,1.24054
8.298,1.1731
8.304,1.19232
8.31,1.22498
8.316,1.23444
8.322,1.23016
8.328,1.22375
8.334,1.17828
8.34,1.24023
8.346,1.28693
8.352,1.19965
8.358,1.23077
8.364,1.16577
8.37,1.28967
8.376,1.15997
8.382,1.28082
8.388,1.14655
8.394,1.21124
8.4,1.23413
8.406,1.2561
8.412,1.24664
8.418,1.26678
8.424,1.17157
8.43,1.27808
8.436,1.13892
8.442,1.2442
8.448,1.15143
8.454,1.32141
8.46,1.16028
8.466,1.21307
8.472,1.33514
8.478,1.17218
8.484,1.17004
8.49,1.24023
8.496,1.26038
8.502,1.2384
8.508,1.19934
8.514,1.15356
8.52,1.26556
8.526,1.2738
8.532,1.25
8.538,1.20636
8.544,1.23566
8.55,1.08215
8.556,1.25519
8.562,1.26709
8.568,1.22345
8.574,1.26373
8.58,1.2384
8.586,1.17676
8.592,1.23322
8.598,1.2027
8.604,1.16882
8.61,1.26984
8.616,1.23566
8.622,1.25336
8.628,1.31073
8.634,1.07697
8.64,1.02264
8.646,1.32477
8.652,1.3913
8.658,1.15112
8.664,1.32965
8.67,1.26404
8.676,1.10474
8.682,1.36169
8.688,1.37268
8.694,1.47217
8.7,0.986938
8.706,1.14685
8.712,1.12793
8.718,1.28448
8.724,1.28052
8.73,1.27991
8.736,1.11847
8.742,1.1087
8.748,1.26617
8.754,1.31409
8.76,1.2616
8.766,1.25
8.772,1.23718
8.778,1.21552
8.784,1.20361
8.79,1.22772
8.796,1.24664
8.802,1.21857
8.808,1.24023
8.814,1.21246
8.82,1.20911
8.826,1.24329
8.832,1.23077
8.838,1.24054
8.844,1.23566
8.85,1.22803
8.856,1.22803
8.862,1.20026
8.868,1.2149
8.874,1.24969
8.88,1.22589
8.886,1.22437
8.892,1.21582
8.898,1.24146
8.904,1.30249
8.91,1.23779
8.916,1.20483
8.922,1.17493
8.928,1.21185
8.934,1.18713
8.94,1.19537
8.946,1.24725
8.952,1.20361
8.958,1.23993
8.964,1.27716
8.97,1.24908
8.976,1.23383
8.982,1.23596
8.988,1.22742
8.994,1.21521
9,1.20331
9.006,1.21429
9.012,1.21979
9.018,1.2262
9.024,1.24084
9.03,1.23993
9.036,1.24847
9.042,1.2265
9.048,1.22986
9.054,1.22131
9.06,1.21368
9.066,1.21002
9.072,1.22131
9.078,1.24146
9.084,1.24298
9.09,1.22955
9.096,1.22131
9.102,1.22375
9.108,1.23016
9.114,1.24054
9.12,1.23718
9.126,1.2262
9.132,1.22925
9.138,1.22162
9.144,1.21521
9.15,1.22803
9.156,1.23962
9.162,1.23077
9.168,1.23322
9.174,1.20605
9.18,1.25336
9.186,1.23596
9.192,1.22345
9.198,1.23413
9.204,1.23871
9.21,1.30402
9.216,1.1853
9.222,1.20636
9.228,1.21979
9.234,1.2738
9.24,1.25031
9.246,1.23352
9.252,1.23077
9.258,1.19476
9.264,1.21613
9.27,1.21582
9.276,1.24329
9.282,1.24298
9.288,1.22192
9.294,1.24115
9.3,1.22955
9.306,1.22528
9.312,1.23749
9.318,1.22833
9.324,1.22101
9.33,1.21735
9.336,1.21826
9.342,1.2204
9.348,1.2326
9.354,1.24329
9.36,1.23871
9.366,1.22833
9.372,1.22467
9.378,1.22131
9.384,1.22192
9.39,1.22742
9.396,1.22162
9.402,1.23505
9.408,1.23627
9.414,1.22223
9.42,1.23932
9.426,1.23383
9.432,1.22803
9.438,1.23047
9.444,1.21948
9.45,1.21216
9.456,1.22162
9.462,1.23505
9.468,1.22864
9.474,1.24268
9.48,1.23047
9.486,1.22253
9.492,1.22406
9.498,1.2262
9.504,1.23596
9.51,1.24115
9.516,1.23352
9.522,1.22498
9.528,1.22528
9.534,1.22345
9.54,1.22833
9.546,1.21552
9.552,1.21704
9.558,1.22742
9.564,1.2149
9.57,1.22284
9.576,1.22253
9.582,1.24084
9.588,1.2323
9.594,1.23962
9.6,1.25183
9.606,1.23077
9.612,1.21399
9.618,1.22101
9.624,1.2207
9.63,1.22406
9.636,1.2262
9.642,1.22864
9.648,1.23352
9.654,1.23505
9.66,1.22101
9.666,1.22009
9.672,1.23962
9.678,1.23077
9.684,1.2262
9.69,1.22253
9.696,1.22223
9.702,1.22528
9.708,1.22833
