"Time","mmgs"
3.366,1.21185
3.372,1.23474
3.378,1.25214
3.384,1.21338
3.39,1.10535
3.396,0.869446
3.402,1.31134
3.408,1.37604
3.414,1.51001
3.42,1.16913
3.426,1.19659
3.432,1.1911
3.438,1.29669
3.444,1.39282
3.45,1.16638
3.456,1.19385
3.462,1.10748
3.468,1.18927
3.474,1.19232
3.48,1.16028
3.486,1.18652
3.492,1.27075
3.498,1.25122
3.504,1.39832
3.51,1.19507
3.516,1.16211
3.522,1.32996
3.528,1.26709
3.534,1.06903
3.54,1.20453
3.546,1.2323
3.552,1.19659
3.558,1.19965
3.564,1.14441
3.57,1.25824
3.576,1.3269
3.582,1.24603
3.588,1.19751
3.594,1.22803
3.6,1.29425
3.606,1.25916
3.612,1.16821
3.618,1.19141
3.624,1.23291
3.63,1.24634
3.636,1.31714
3.642,1.2384
3.648,1.19354
3.654,1.21246
3.66,1.2149
3.666,1.30676
3.672,1.23474
3.678,1.21918
3.684,1.19934
3.69,1.23505
3.696,1.24329
3.702,1.18896
3.708,1.24908
3.714,1.22681
3.72,1.25549
3.726,1.22467
3.732,1.1911
3.738,1.2262
3.744,1.23718
3.75,1.29669
3.756,1.21735
3.762,1.21704
3.768,1.2381
3.774,1.20209
3.78,1.28174
3.786,1.25763
3.792,1.21948
3.798,1.2262
3.804,1.1911
3.81,1.2326
3.816,1.18561
3.822,1.20422
3.828,1.24603
3.834,1.26221
3.84,1.23413
3.846,1.19812
3.852,1.2381
3.858,1.25336
3.864,1.22589
3.87,1.20148
3.876,1.21918
3.882,1.23322
3.888,1.24084
3.894,1.24756
3.9,1.22955
3.906,1.2439
3.912,1.24634
3.918,1.26221
3.924,1.22253
3.93,1.18439
3.936,1.17889
3.942,1.20483
3.948,1.25275
3.954,1.26587
3.96,1.24786
3.966,1.22162
3.972,1.22406
3.978,1.20514
3.984,1.19659
3.99,1.20605
3.996,1.24115
4.002,1.25214
4.008,1.26129
4.014,1.26343
4.02,1.2561
4.026,1.22589
4.032,1.19537
4.038,1.19324
4.044,1.21216
4.05,1.23047
4.056,1.25
4.062,1.25885
4.068,1.24023
4.074,1.23199
4.08,1.23138
4.086,1.22772
4.092,1.21613
4.098,1.2146
4.104,1.21033
4.11,1.2085
4.116,1.22223
4.122,1.23718
4.128,1.23871
4.134,1.23871
4.14,1.22955
4.146,1.2323
4.152,1.22223
4.158,1.22589
4.164,1.21552
4.17,1.21765
4.176,1.22345
4.182,1.27838
4.188,1.2442
4.194,1.19659
4.2,1.20728
4.206,1.22009
4.212,1.23901
4.218,1.23871
4.224,1.23444
4.23,1.22528
4.236,1.22498
4.242,1.23779
4.248,1.2381
4.254,1.22742
4.26,1.21307
4.266,1.22253
4.272,1.2384
4.278,1.2323
4.284,1.2204
4.29,1.22223
4.296,1.22284
4.302,1.23962
4.308,1.2146
4.314,1.18164
4.32,1.19629
4.326,1.24054
4.332,1.28906
4.338,1.25031
4.344,1.23901
4.35,1.19141
4.356,1.20056
4.362,1.23566
4.368,1.31439
4.374,1.26617
4.38,1.11633
4.386,1.22528
4.392,1.28815
4.398,1.12823
4.404,1.27441
4.41,1.19904
4.416,1.25244
4.422,1.2677
4.428,1.17493
4.434,1.23474
4.44,1.25153
4.446,1.21063
4.452,1.22498
4.458,1.23138
4.464,1.27808
4.47,1.2027
4.476,1.15601
4.482,1.17523
4.488,1.24084
4.494,1.23322
4.5,1.24237
4.506,1.24969
4.512,1.22162
4.518,1.20239
4.524,1.19904
4.53,1.22101
4.536,1.24054
4.542,1.24817
4.548,1.24573
4.554,1.24115
4.56,1.24481
4.566,1.23596
4.572,1.2381
4.578,1.24146
4.584,1.25214
4.59,1.24084
4.596,1.22681
4.602,1.21429
4.608,1.23352
4.614,1.20941
4.62,1.21918
4.626,1.22864
4.632,1.21765
4.638,1.21613
4.644,1.22131
4.65,1.20422
4.656,1.20239
4.662,1.25214
4.668,1.26282
4.674,1.2851
4.68,1.24329
4.686,1.23138
4.692,1.19476
4.698,1.21918
4.704,1.2381
4.71,1.24512
4.716,1.21826
4.722,1.23932
4.728,1.20422
4.734,1.19873
4.74,1.20697
4.746,1.25183
4.752,1.26068
4.758,1.27075
4.764,1.2793
4.77,1.22192
4.776,1.17554
4.782,1.17645
4.788,1.19385
4.794,1.23657
4.8,1.23627
4.806,1.23413
4.812,1.25519
4.818,1.23993
4.824,1.20575
4.83,1.185
4.836,1.20758
4.842,1.23718
4.848,1.25122
4.854,1.23657
4.86,1.25519
4.866,1.22192
4.872,1.2088
4.878,1.15387
4.884,1.29944
4.89,1.21735
4.896,1.26068
4.902,1.31073
4.908,1.32813
4.914,1.23444
4.92,1.1908
4.926,1.20148
4.932,1.19446
4.938,1.23932
4.944,1.20636
4.95,1.21338
4.956,1.21796
4.962,1.22467
4.968,1.22498
4.974,1.2207
4.98,1.22742
4.986,1.2381
4.992,1.23932
4.998,1.23352
5.004,1.23138
5.01,1.21643
5.016,1.22437
5.022,1.21338
5.028,1.21918
5.034,1.22131
5.04,1.22803
5.046,1.22833
5.052,1.22986
5.058,1.23169
5.064,1.22803
5.07,1.22864
5.076,1.23077
5.082,1.2381
5.088,1.24207
5.094,1.24725
5.1,1.25824
5.106,1.23108
5.112,1.21796
5.118,1.22253
5.124,1.22498
5.13,1.2326
5.136,1.23138
5.142,1.21765
5.148,1.21582
5.154,1.23627
5.16,1.24359
5.166,1.23993
5.172,1.2381
5.178,1.22681
5.184,1.21368
5.19,1.21918
5.196,1.22559
5.202,1.2323
5.208,1.23016
5.214,1.23535
5.22,1.2262
5.226,1.2207
