"Time","data_time"
810.738,738269
810.744,738269
810.75,738269
810.756,738269
810.762,738269
810.768,738269
810.774,738269
810.78,738269
810.786,738269
810.792,738269
810.798,738269
810.804,738269
810.81,738269
810.816,738269
810.822,738269
810.828,738269
810.834,738269
810.84,738269
810.846,738269
810.852,738269
810.858,738269
810.864,738269
810.87,738269
810.876,738269
810.882,738269
810.888,738269
810.894,738269
810.9,738269
810.906,738269
810.912,738269
810.918,738269
810.924,738269
810.93,738269
810.936,738269
810.942,738269
810.948,738269
810.954,738269
810.96,738269
810.966,738269
810.972,738269
810.978,738269
810.984,738269
810.99,738269
810.996,738269
811.002,738269
811.008,738269
811.014,738269
811.02,738269
811.026,738269
811.032,738269
811.038,738269
811.044,738269
811.05,738269
811.056,738269
811.062,738269
811.068,738269
811.074,738269
811.08,738269
811.086,738269
811.092,738269
811.098,738269
811.104,738269
811.11,738269
811.116,738269
811.122,738269
811.128,738269
811.134,738269
811.14,738269
811.146,738269
811.152,738269
811.158,738269
811.164,738269
811.17,738269
811.176,738269
811.182,738269
811.188,738269
811.194,738269
811.2,738269
811.206,738269
811.212,738269
811.218,738269
811.224,738269
811.23,738269
811.236,738269
811.242,738269
811.248,738269
811.254,738269
811.26,738269
811.266,738269
811.272,738269
811.278,738269
811.284,738269
811.29,738269
811.296,738269
811.302,738269
811.308,738269
811.314,738269
811.32,738269
811.326,738269
811.332,738269
811.338,738269
811.344,738269
811.35,738269
811.356,738269
811.362,738269
811.368,738269
811.374,738269
811.38,738269
811.386,738269
811.392,738269
811.398,738269
811.404,738269
811.41,738269
811.416,738269
811.422,738269
811.428,738269
811.434,738269
811.44,738269
811.446,738269
811.452,738269
811.458,738269
811.464,738269
811.47,738269
811.476,738269
811.482,738269
811.488,738269
811.494,738269
811.5,738269
811.506,738269
811.512,738269
811.518,738269
811.524,738269
811.53,738269
811.536,738269
811.542,738269
811.548,738269
811.554,738269
811.56,738269
811.566,738269
811.572,738269
811.578,738269
811.584,738269
811.59,738269
811.596,738269
811.602,738269
811.608,738269
811.614,738269
811.62,738269
811.626,738269
811.632,738269
811.638,738269
811.644,738269
811.65,738269
811.656,738269
811.662,738269
811.668,738269
811.674,738269
811.68,738269
811.686,738269
811.692,738269
811.698,738269
811.704,738269
