"Time","emgs"
0.582,-0.000305176,-0.00518799,-0.00396729,0.00762939
0.588,-0.00335693,-0.00640869,0.00152588,0.0112915
0.594,-0.00915527,-0.00671387,0.00183105,0.0131226
0.6,-0.0119019,-0.00244141,-0.00213623,0.00671387
0.606,-0.00823975,-0.00335693,-0.000610352,0.00335693
0.612,-0.00488281,0.00274658,-0.00976563,0.00274658
0.618,-0.00183105,-0.000610352,-0.00366211,0.0149536
0.624,-0.00579834,-0.00213623,-0.000305176,0.00671387
0.63,-0.010376,-0.00640869,-0.00518799,0.00915527
0.636,-0.012207,-0.00640869,-0.00518799,0.00488281
0.642,-0.00915527,-0.00457764,-0.000915527,0.00640869
0.648,-0.00640869,-0.00671387,0.0012207,0.00488281
0.654,-0.00549316,-0.00762939,-0.00244141,0.00762939
0.66,-0.0088501,0.00335693,-0.00396729,0.0106812
0.666,-0.00579834,-0.00457764,-0.000610352,0.012207
0.672,-0.000915527,-0.00640869,-0.00793457,0.00549316
0.678,-0.00671387,-0.00427246,0.000915527,-0.000610352
0.684,-0.00701904,-0.000305176,0.00305176,0.00427246
0.69,-0.0106812,-0.000305176,0,0.0088501
0.696,-0.00427246,-0.00366211,-0.00701904,0.00610352
0.702,-0.00305176,-0.00488281,-0.00366211,0.00762939
0.708,-0.00732422,-0.00549316,-0.00183105,0.00427246
0.714,-0.00549316,-0.00823975,0.00274658,0.0146484
0.72,-0.010376,-0.0012207,-0.0012207,0.00366211
0.726,-0.00457764,-0.00549316,0.00152588,0.00823975
0.732,-0.00976563,-0.00244141,-0.00518799,0.0088501
0.738,-0.00305176,-0.00427246,-0.00457764,0.00396729
0.744,-0.0100708,0.000610352,0.000610352,0.00823975
0.75,-0.00579834,-0.00518799,-0.00549316,0.00579834
0.756,-0.00915527,-0.00274658,0.00335693,0.0131226
0.762,-0.00274658,-0.000915527,0.000915527,0.00793457
0.768,-0.00579834,-0.00183105,-0.0128174,0.000610352
0.774,-0.00305176,-0.00518799,-0.000305176,0.00335693
0.78,-0.00610352,-0.00671387,0.00152588,0.00701904
0.786,-0.00488281,-0.00488281,-0.00152588,0.00793457
0.792,-0.00518799,-0.00457764,-0.00213623,0.00976563
0.798,-0.010376,-0.000915527,-0.00488281,0.00732422
0.804,-0.00457764,-0.00732422,-0.000305176,0.0125122
0.81,-0.0112915,-0.00488281,-0.00610352,0.015564
0.816,-0.00213623,-0.00213623,-0.00488281,0.00854492
0.822,-0.00823975,-0.00488281,-0.000610352,0.00213623
0.828,-0.00183105,-0.00488281,0.00274658,0.0109863
0.834,-0.00305176,-0.00152588,-0.000915527,0.00793457
0.84,-0.012207,-0.00213623,0.00396729,0.00152588
0.846,-0.00579834,-0.00244141,-0.00671387,0.00244141
0.852,-0.00457764,-0.00701904,-0.00274658,-0.0012207
0.858,-0.00549316,-0.00610352,-0.00335693,0.00335693
0.864,-0.00396729,-0.00427246,0.00244141,0.00396729
0.87,-0.00610352,-0.0088501,-0.00579834,0.017395
0.876,-0.0088501,-0.00183105,-0.00518799,0.0177002
0.882,-0.00732422,-0.0012207,-0.000610352,0.0228882
0.888,-0.00518799,0,-0.00549316,0.0134277
0.894,-0.000915527,0.000610352,0.00579834,0.0143433
0.9,-0.00396729,-0.00152588,-0.00427246,0.0012207
0.906,-0.00640869,-0.00457764,0.0012207,0.0012207
0.912,-0.00823975,-0.00579834,-0.00427246,-0.000305176
0.918,-0.00335693,-0.00457764,-0.00244141,0.00152588
0.924,-0.0088501,-0.00427246,-0.00396729,0.00915527
0.93,-0.00640869,-0.00488281,-0.0088501,0.00457764
0.936,-0.00396729,0.00152588,0.000305176,0.00366211
0.942,-0.00579834,-0.00640869,-0.00823975,0.00518799
0.948,-0.00732422,-0.00305176,0.00152588,0.0088501
0.954,-0.00854492,-0.00274658,-0.00213623,0.00335693
0.96,-0.00518799,-0.00427246,0.00244141,0.0146484
0.966,-0.0100708,-0.00610352,-0.00305176,0.00976563
0.972,-0.0128174,-0.00518799,0,0.00823975
0.978,-0.00335693,-0.00457764,0.00671387,0.00732422
0.984,-0.00274658,-0.00457764,0.00183105,0.0115967
0.99,-0.00579834,-0.00671387,-0.0088501,0.0100708
0.996,-0.00946045,-0.00305176,-0.00854492,0.00335693
1.002,-0.00732422,-0.00213623,-0.00488281,0.000305176
1.008,-0.00610352,-0.00457764,0.000915527,-0.000305176
1.014,-0.00305176,-0.000305176,-0.00274658,0.0152588
1.02,-0.00579834,0.00152588,-0.00274658,0.0112915
1.026,-0.00701904,-0.00274658,-0.00366211,0.0128174
1.032,-0.00274658,-0.00335693,-0.00579834,0.00518799
1.038,-0.00640869,-0.00549316,-0.00518799,0.00305176
1.044,-0.00854492,-0.00213623,0.000915527,0.00854492
1.05,-0.00732422,-0.00183105,-0.00183105,0.00946045
1.056,-0.00579834,-0.00396729,-0.00488281,0.00183105
1.062,-0.00549316,-0.00671387,-0.00366211,0.00701904
1.068,-0.00183105,-0.00549316,-0.00396729,0.00549316
1.074,-0.00701904,-0.00427246,-0.000305176,0.0131226
1.08,-0.00701904,-0.00335693,0.00183105,0.00946045
1.086,-0.00823975,-0.00579834,-0.000305176,0.0140381
1.092,-0.00976563,0,-0.000610352,-0.00610352
1.098,-0.00762939,-0.00213623,-0.00640869,0.00488281
1.104,-0.00701904,-0.000305176,0,0.000915527
1.11,0.00305176,-0.00762939,-0.00274658,0.0115967
1.116,-0.00457764,-0.00549316,0.00396729,0.0140381
1.122,-0.00793457,-0.00396729,0.00152588,0.00762939
1.128,-0.00579834,-0.00549316,-0.00152588,0.000915527
1.134,-0.00640869,-0.00640869,0.00274658,0.00762939
1.14,-0.00549316,-0.00488281,0.00183105,0.00793457
1.146,-0.00701904,-0.000915527,-0.000305176,0.0128174
1.152,-0.00335693,-0.00518799,-0.00518799,0.00976563
1.158,-0.00518799,-0.00213623,-0.00274658,0.00640869
1.164,-0.00793457,0.000305176,-0.00366211,0.00457764
1.17,-0.00823975,-0.00335693,-0.00366211,0.00762939
1.176,-0.00610352,-0.00610352,-0.00915527,0.00213623
1.182,-0.00671387,-0.00732422,-0.00396729,0.0128174
1.188,0.000305176,-0.000610352,0.00671387,0.0131226
1.194,-0.00305176,-0.0012207,0.00244141,0.00518799
1.2,-0.00915527,-0.00152588,-0.00152588,-0.00152588
1.206,-0.00793457,-0.00213623,0.000915527,0.00183105
1.212,-0.00671387,-0.00427246,-0.00305176,0.0100708
1.218,-0.00213623,-0.00274658,-0.00640869,0.0131226
1.224,-0.00396729,-0.00244141,-0.00793457,0.0115967
1.23,-0.00915527,0.00244141,-0.00671387,0.00366211
1.236,-0.00976563,-0.00518799,-0.00183105,0.00396729
1.242,-0.00274658,-0.00183105,0.00396729,-0.000610352
1.248,-0.0088501,-0.00366211,0.00183105,0.00396729
1.254,-0.00762939,-0.00518799,-0.00854492,0.0100708
1.26,-0.00213623,-0.00427246,-0.00183105,0.0180054
1.266,-0.0109863,-0.00152588,0.00457764,0.0088501
1.272,-0.00427246,-0.00732422,-0.00762939,0.00518799
1.278,-0.00671387,-0.00549316,-0.000915527,0.00640869
1.284,-0.00640869,-0.00732422,-0.00427246,0.00579834
1.29,-0.010376,-0.00152588,-0.0012207,0.00396729
1.296,-0.00396729,0.00183105,-0.00366211,0.00640869
1.302,-0.00457764,-0.00305176,0.00335693,0.00640869
1.308,-0.00213623,-0.00183105,-0.00793457,0.0164795
1.314,-0.012207,0,-0.00427246,0.00427246
1.32,-0.00976563,0.000610352,0.000305176,0.000305176
1.326,-0.00762939,-0.00305176,-0.000610352,0.00640869
1.332,-0.00610352,-0.00274658,0.00244141,0.00396729
1.338,-0.00762939,-0.00366211,-0.000610352,0.0115967
1.344,-0.00518799,-0.00823975,-0.00579834,0.00671387
1.35,-0.00579834,-0.00152588,-0.00244141,0.00579834
1.356,-0.00640869,-0.00366211,-0.00183105,0.00518799
1.362,-0.00671387,-0.00457764,-0.00671387,0.00793457
1.368,-0.00701904,-0.00488281,-0.00366211,0.00366211
1.374,-0.00366211,0.00152588,-0.000305176,0.00427246
1.38,-0.00579834,0.000610352,-0.00152588,0.00946045
1.386,-0.00762939,-0.00274658,0.000610352,0.00762939
1.392,-0.010376,-0.00518799,-0.00396729,0.0119019
1.398,-0.0112915,-0.00213623,-0.00335693,0.00457764
1.404,0.0012207,-0.00427246,-0.00335693,0.0106812
1.41,-0.00213623,-0.00823975,-0.000610352,0.010376
1.416,-0.00335693,-0.00213623,-0.00793457,0.00152588
1.422,-0.00762939,-0.000610352,-0.0012207,0.00274658
1.428,-0.0125122,-0.00488281,-0.00457764,0.00457764
1.434,-0.00823975,-0.00549316,-0.00488281,0.0125122
1.44,-0.00671387,0.000610352,-0.00305176,0.0106812
1.446,-0.00610352,-0.00427246,0.0012207,0.0109863
1.452,-0.00427246,-0.00305176,-0.00213623,0.00762939
1.458,-0.00335693,-0.0012207,-0.00213623,0.00976563
1.464,-0.00701904,-0.000915527,0.00183105,0.00305176
1.47,-0.010376,-0.00671387,-0.00518799,0.010376
1.476,-0.0112915,-0.00640869,-0.000915527,0.00549316
1.482,-0.00671387,-0.00640869,-0.0012207,0.0109863
1.488,-0.00396729,-0.00457764,-0.00427246,0.00640869
1.494,-0.00732422,-0.00335693,-0.00366211,0.00213623
1.5,-0.00213623,-0.00396729,-0.00701904,0.00579834
1.506,-0.00640869,-0.00274658,-0.000915527,0.00427246
1.512,-0.00762939,-0.00457764,0.00152588,0.0088501
1.518,-0.00579834,-0.00274658,-0.0012207,0.0100708
1.524,-0.00274658,-0.00549316,-0.00762939,0.00610352
1.53,-0.00244141,-0.00335693,-0.00396729,0.00488281
1.536,-0.00915527,-0.00183105,-0.00305176,0.000915527
1.542,-0.00518799,-0.0088501,-0.00396729,0.00854492
1.548,-0.00854492,-0.00213623,0.00274658,0.0164795
1.554,-0.00976563,-0.00274658,-0.00305176,0.0088501
1.56,-0.00701904,-0.00305176,-0.00305176,0.00854492
1.566,-0.00488281,-0.00213623,0.000915527,0.00396729
1.572,-0.00488281,-0.000610352,-0.000305176,0.00671387
1.578,-0.00427246,-0.00244141,-0.00518799,0.00823975
1.584,-0.0100708,-0.00335693,-0.00549316,0.00823975
1.59,-0.00762939,-0.00488281,-0.00274658,0.00762939
1.596,-0.00152588,-0.00396729,-0.00183105,0.00854492
1.602,-0.00610352,-0.00518799,-0.00457764,0.00701904
1.608,-0.0109863,-0.00640869,-0.00152588,0.0088501
1.614,-0.00518799,-0.00183105,-0.00488281,0.00671387
1.62,-0.00244141,-0.00823975,-0.00152588,0.00671387
1.626,-0.00671387,-0.00518799,0.000915527,0.0088501
1.632,-0.00335693,-0.00274658,-0.00152588,0.00518799
1.638,-0.010376,0.00152588,-0.000915527,0.00701904
1.644,-0.00488281,0.000305176,-0.00427246,0.012207
1.65,-0.00579834,-0.00457764,-0.00488281,0.0137329
1.656,-0.00610352,-0.00518799,-0.000610352,0.00854492
1.662,-0.00335693,-0.00244141,-0.00335693,-0.000305176
1.668,-0.00488281,-0.00732422,-0.00488281,0.00854492
1.674,-0.0106812,-0.00793457,0.00213623,0.00915527
1.68,-0.00854492,-0.000915527,-0.00183105,0.00305176
1.686,-0.0100708,0.00335693,-0.00213623,0.00640869
1.692,-0.00732422,-0.00335693,-0.00335693,0.00701904
