"Time","parameters"
2.406,45.5,1.6,1.6
2.412,45.5,1.6,1.6
2.418,45.5,1.6,1.6
2.424,45.5,1.6,1.6
2.43,45.5,1.6,1.6
2.436,45.5,1.6,1.6
2.442,45.5,1.6,1.6
2.448,45.5,1.6,1.6
2.454,45.5,1.6,1.6
2.46,45.5,1.6,1.6
2.466,45.5,1.6,1.6
2.472,45.5,1.6,1.6
2.478,45.5,1.6,1.6
2.484,45.5,1.6,1.6
2.49,45.5,1.6,1.6
2.496,45.5,1.6,1.6
2.502,45.5,1.6,1.6
2.508,45.5,1.6,1.6
2.514,45.5,1.6,1.6
2.52,45.5,1.6,1.6
2.526,45.5,1.6,1.6
2.532,45.5,1.6,1.6
2.538,45.5,1.6,1.6
2.544,45.5,1.6,1.6
2.55,45.5,1.6,1.6
2.556,45.5,1.6,1.6
2.562,45.5,1.6,1.6
2.568,45.5,1.6,1.6
2.574,45.5,1.6,1.6
2.58,45.5,1.6,1.6
2.586,45.5,1.6,1.6
2.592,45.5,1.6,1.6
2.598,45.5,1.6,1.6
2.604,45.5,1.6,1.6
2.61,45.5,1.6,1.6
2.616,45.5,1.6,1.6
2.622,45.5,1.6,1.6
2.628,45.5,1.6,1.6
2.634,45.5,1.6,1.6
2.64,45.5,1.6,1.6
2.646,45.5,1.6,1.6
2.652,45.5,1.6,1.6
2.658,45.5,1.6,1.6
2.664,45.5,1.6,1.6
2.67,45.5,1.6,1.6
2.676,45.5,1.6,1.6
2.682,45.5,1.6,1.6
2.688,45.5,1.6,1.6
2.694,45.5,1.6,1.6
2.7,45.5,1.6,1.6
2.706,45.5,1.6,1.6
2.712,45.5,1.6,1.6
2.718,45.5,1.6,1.6
2.724,45.5,1.6,1.6
2.73,45.5,1.6,1.6
2.736,45.5,1.6,1.6
2.742,45.5,1.6,1.6
2.748,45.5,1.6,1.6
2.754,45.5,1.6,1.6
2.76,45.5,1.6,1.6
2.766,45.5,1.6,1.6
2.772,45.5,1.6,1.6
2.778,45.5,1.6,1.6
2.784,45.5,1.6,1.6
2.79,45.5,1.6,1.6
2.796,45.5,1.6,1.6
2.802,45.5,1.6,1.6
2.808,45.5,1.6,1.6
2.814,45.5,1.6,1.6
2.82,45.5,1.6,1.6
2.826,45.5,1.6,1.6
2.832,45.5,1.6,1.6
2.838,45.5,1.6,1.6
2.844,45.5,1.6,1.6
2.85,45.5,1.6,1.6
2.856,45.5,1.6,1.6
2.862,45.5,1.6,1.6
2.868,45.5,1.6,1.6
2.874,45.5,1.6,1.6
2.88,45.5,1.6,1.6
2.886,45.5,1.6,1.6
2.892,45.5,1.6,1.6
2.898,45.5,1.6,1.6
2.904,45.5,1.6,1.6
2.91,45.5,1.6,1.6
2.916,45.5,1.6,1.6
2.922,45.5,1.6,1.6
2.928,45.5,1.6,1.6
2.934,45.5,1.6,1.6
2.94,45.5,1.6,1.6
2.946,45.5,1.6,1.6
2.952,45.5,1.6,1.6
2.958,45.5,1.6,1.6
2.964,45.5,1.6,1.6
2.97,45.5,1.6,1.6
2.976,45.5,1.6,1.6
2.982,45.5,1.6,1.6
2.988,45.5,1.6,1.6
2.994,45.5,1.6,1.6
3,45.5,1.6,1.6
3.006,45.5,1.6,1.6
3.012,45.5,1.6,1.6
3.018,45.5,1.6,1.6
3.024,45.5,1.6,1.6
3.03,45.5,1.6,1.6
3.036,45.5,1.6,1.6
3.042,45.5,1.6,1.6
3.048,45.5,1.6,1.6
3.054,45.5,1.6,1.6
3.06,45.5,1.6,1.6
3.066,45.5,1.6,1.6
3.072,45.5,1.6,1.6
3.078,45.5,1.6,1.6
3.084,45.5,1.6,1.6
3.09,45.5,1.6,1.6
3.096,45.5,1.6,1.6
3.102,45.5,1.6,1.6
3.108,45.5,1.6,1.6
3.114,45.5,1.6,1.6
3.12,45.5,1.6,1.6
3.126,45.5,1.6,1.6
3.132,45.5,1.6,1.6
3.138,45.5,1.6,1.6
3.144,45.5,1.6,1.6
3.15,45.5,1.6,1.6
3.156,45.5,1.6,1.6
3.162,45.5,1.6,1.6
3.168,45.5,1.6,1.6
3.174,45.5,1.6,1.6
3.18,45.5,1.6,1.6
3.186,45.5,1.6,1.6
3.192,45.5,1.6,1.6
3.198,45.5,1.6,1.6
3.204,45.5,1.6,1.6
3.21,45.5,1.6,1.6
3.216,45.5,1.6,1.6
3.222,45.5,1.6,1.6
3.228,45.5,1.6,1.6
3.234,45.5,1.6,1.6
3.24,45.5,1.6,1.6
3.246,45.5,1.6,1.6
3.252,45.5,1.6,1.6
3.258,45.5,1.6,1.6
3.264,45.5,1.6,1.6
3.27,45.5,1.6,1.6
3.276,45.5,1.6,1.6
3.282,45.5,1.6,1.6
3.288,45.5,1.6,1.6
3.294,45.5,1.6,1.6
3.3,45.5,1.6,1.6
3.306,45.5,1.6,1.6
3.312,45.5,1.6,1.6
3.318,45.5,1.6,1.6
3.324,45.5,1.6,1.6
3.33,45.5,1.6,1.6
3.336,45.5,1.6,1.6
3.342,45.5,1.6,1.6
3.348,45.5,1.6,1.6
3.354,45.5,1.6,1.6
3.36,45.5,1.6,1.6
3.366,45.5,1.6,1.6
3.372,45.5,1.6,1.6
3.378,45.5,1.6,1.6
3.384,45.5,1.6,1.6
3.39,45.5,1.6,1.6
3.396,45.5,1.6,1.6
3.402,45.5,1.6,1.6
3.408,45.5,1.6,1.6
3.414,45.5,1.6,1.6
3.42,45.5,1.6,1.6
3.426,45.5,1.6,1.6
3.432,45.5,1.6,1.6
3.438,45.5,1.6,1.6
3.444,45.5,1.6,1.6
3.45,45.5,1.6,1.6
3.456,45.5,1.6,1.6
3.462,45.5,1.6,1.6
3.468,45.5,1.6,1.6
3.474,45.5,1.6,1.6
3.48,45.5,1.6,1.6
3.486,45.5,1.6,1.6
3.492,45.5,1.6,1.6
3.498,45.5,1.6,1.6
3.504,45.5,1.6,1.6
3.51,45.5,1.6,1.6
3.516,45.5,1.6,1.6
3.522,45.5,1.6,1.6
3.528,45.5,1.6,1.6
3.534,45.5,1.6,1.6
3.54,45.5,1.6,1.6
3.546,45.5,1.6,1.6
3.552,45.5,1.6,1.6
3.558,45.5,1.6,1.6
3.564,45.5,1.6,1.6
3.57,45.5,1.6,1.6
3.576,45.5,1.6,1.6
3.582,45.5,1.6,1.6
3.588,45.5,1.6,1.6
3.594,45.5,1.6,1.6
3.6,45.5,1.6,1.6
3.606,45.5,1.6,1.6
3.612,45.5,1.6,1.6
3.618,45.5,1.6,1.6
3.624,45.5,1.6,1.6
3.63,45.5,1.6,1.6
3.636,45.5,1.6,1.6
3.642,45.5,1.6,1.6
3.648,45.5,1.6,1.6
3.654,45.5,1.6,1.6
3.66,45.5,1.6,1.6
3.666,45.5,1.6,1.6
3.672,45.5,1.6,1.6
3.678,45.5,1.6,1.6
3.684,45.5,1.6,1.6
3.69,45.5,1.6,1.6
3.696,45.5,1.6,1.6
3.702,45.5,1.6,1.6
3.708,45.5,1.6,1.6
3.714,45.5,1.6,1.6
3.72,45.5,1.6,1.6
3.726,45.5,1.6,1.6
3.732,45.5,1.6,1.6
3.738,45.5,1.6,1.6
3.744,45.5,1.6,1.6
3.75,45.5,1.6,1.6
3.756,45.5,1.6,1.6
3.762,45.5,1.6,1.6
3.768,45.5,1.6,1.6
3.774,45.5,1.6,1.6
3.78,45.5,1.6,1.6
3.786,45.5,1.6,1.6
3.792,45.5,1.6,1.6
3.798,45.5,1.6,1.6
3.804,45.5,1.6,1.6
3.81,45.5,1.6,1.6
3.816,45.5,1.6,1.6
3.822,45.5,1.6,1.6
3.828,45.5,1.6,1.6
3.834,45.5,1.6,1.6
3.84,45.5,1.6,1.6
3.846,45.5,1.6,1.6
3.852,45.5,1.6,1.6
3.858,45.5,1.6,1.6
3.864,45.5,1.6,1.6
3.87,45.5,1.6,1.6
3.876,45.5,1.6,1.6
3.882,45.5,1.6,1.6
3.888,45.5,1.6,1.6
3.894,45.5,1.6,1.6
3.9,45.5,1.6,1.6
3.906,45.5,1.6,1.6
3.912,45.5,1.6,1.6
3.918,45.5,1.6,1.6
3.924,45.5,1.6,1.6
3.93,45.5,1.6,1.6
3.936,45.5,1.6,1.6
3.942,45.5,1.6,1.6
3.948,45.5,1.6,1.6
3.954,45.5,1.6,1.6
3.96,45.5,1.6,1.6
3.966,45.5,1.6,1.6
3.972,45.5,1.6,1.6
3.978,45.5,1.6,1.6
3.984,45.5,1.6,1.6
3.99,45.5,1.6,1.6
3.996,45.5,1.6,1.6
4.002,45.5,1.6,1.6
4.008,45.5,1.6,1.6
4.014,45.5,1.6,1.6
4.02,45.5,1.6,1.6
4.026,45.5,1.6,1.6
4.032,45.5,1.6,1.6
4.038,45.5,1.6,1.6
4.044,45.5,1.6,1.6
4.05,45.5,1.6,1.6
4.056,45.5,1.6,1.6
4.062,45.5,1.6,1.6
4.068,45.5,1.6,1.6
4.074,45.5,1.6,1.6
4.08,45.5,1.6,1.6
4.086,45.5,1.6,1.6
4.092,45.5,1.6,1.6
4.098,45.5,1.6,1.6
4.104,45.5,1.6,1.6
4.11,45.5,1.6,1.6
4.116,45.5,1.6,1.6
4.122,45.5,1.6,1.6
4.128,45.5,1.6,1.6
4.134,45.5,1.6,1.6
4.14,45.5,1.6,1.6
4.146,45.5,1.6,1.6
4.152,45.5,1.6,1.6
4.158,45.5,1.6,1.6
4.164,45.5,1.6,1.6
4.17,45.5,1.6,1.6
4.176,45.5,1.6,1.6
4.182,45.5,1.6,1.6
4.188,45.5,1.6,1.6
4.194,45.5,1.6,1.6
4.2,45.5,1.6,1.6
4.206,45.5,1.6,1.6
4.212,45.5,1.6,1.6
4.218,45.5,1.6,1.6
4.224,45.5,1.6,1.6
4.23,45.5,1.6,1.6
4.236,45.5,1.6,1.6
4.242,45.5,1.6,1.6
4.248,45.5,1.6,1.6
4.254,45.5,1.6,1.6
4.26,45.5,1.6,1.6
4.266,45.5,1.6,1.6
4.272,45.5,1.6,1.6
4.278,45.5,1.6,1.6
4.284,45.5,1.6,1.6
4.29,45.5,1.6,1.6
4.296,45.5,1.6,1.6
4.302,45.5,1.6,1.6
4.308,45.5,1.6,1.6
4.314,45.5,1.6,1.6
4.32,45.5,1.6,1.6
4.326,45.5,1.6,1.6
4.332,45.5,1.6,1.6
4.338,45.5,1.6,1.6
4.344,45.5,1.6,1.6
4.35,45.5,1.6,1.6
4.356,45.5,1.6,1.6
4.362,45.5,1.6,1.6
4.368,45.5,1.6,1.6
4.374,45.5,1.6,1.6
4.38,45.5,1.6,1.6
4.386,45.5,1.6,1.6
4.392,45.5,1.6,1.6
4.398,45.5,1.6,1.6
4.404,45.5,1.6,1.6
4.41,45.5,1.6,1.6
4.416,45.5,1.6,1.6
4.422,45.5,1.6,1.6
4.428,45.5,1.6,1.6
4.434,45.5,1.6,1.6
4.44,45.5,1.6,1.6
4.446,45.5,1.6,1.6
4.452,45.5,1.6,1.6
4.458,45.5,1.6,1.6
4.464,45.5,1.6,1.6
4.47,45.5,1.6,1.6
4.476,45.5,1.6,1.6
4.482,45.5,1.6,1.6
4.488,45.5,1.6,1.6
4.494,45.5,1.6,1.6
4.5,45.5,1.6,1.6
4.506,45.5,1.6,1.6
4.512,45.5,1.6,1.6
4.518,45.5,1.6,1.6
4.524,45.5,1.6,1.6
4.53,45.5,1.6,1.6
4.536,45.5,1.6,1.6
4.542,45.5,1.6,1.6
4.548,45.5,1.6,1.6
4.554,45.5,1.6,1.6
4.56,45.5,1.6,1.6
4.566,45.5,1.6,1.6
4.572,45.5,1.6,1.6
4.578,45.5,1.6,1.6
4.584,45.5,1.6,1.6
4.59,45.5,1.6,1.6
4.596,45.5,1.6,1.6
4.602,45.5,1.6,1.6
4.608,45.5,1.6,1.6
4.614,45.5,1.6,1.6
4.62,45.5,1.6,1.6
4.626,45.5,1.6,1.6
4.632,45.5,1.6,1.6
4.638,45.5,1.6,1.6
4.644,45.5,1.6,1.6
4.65,45.5,1.6,1.6
4.656,45.5,1.6,1.6
4.662,45.5,1.6,1.6
4.668,45.5,1.6,1.6
4.674,45.5,1.6,1.6
4.68,45.5,1.6,1.6
4.686,45.5,1.6,1.6
4.692,45.5,1.6,1.6
4.698,45.5,1.6,1.6
4.704,45.5,1.6,1.6
4.71,45.5,1.6,1.6
4.716,45.5,1.6,1.6
4.722,45.5,1.6,1.6
4.728,45.5,1.6,1.6
4.734,45.5,1.6,1.6
4.74,45.5,1.6,1.6
4.746,45.5,1.6,1.6
4.752,45.5,1.6,1.6
4.758,45.5,1.6,1.6
4.764,45.5,1.6,1.6
4.77,45.5,1.6,1.6
4.776,45.5,1.6,1.6
4.782,45.5,1.6,1.6
4.788,45.5,1.6,1.6
4.794,45.5,1.6,1.6
4.8,45.5,1.6,1.6
4.806,45.5,1.6,1.6
4.812,45.5,1.6,1.6
4.818,45.5,1.6,1.6
4.824,45.5,1.6,1.6
4.83,45.5,1.6,1.6
4.836,45.5,1.6,1.6
4.842,45.5,1.6,1.6
4.848,45.5,1.6,1.6
4.854,45.5,1.6,1.6
4.86,45.5,1.6,1.6
4.866,45.5,1.6,1.6
4.872,45.5,1.6,1.6
4.878,45.5,1.6,1.6
4.884,45.5,1.6,1.6
4.89,45.5,1.6,1.6
4.896,45.5,1.6,1.6
4.902,45.5,1.6,1.6
4.908,45.5,1.6,1.6
4.914,45.5,1.6,1.6
4.92,45.5,1.6,1.6
4.926,45.5,1.6,1.6
4.932,45.5,1.6,1.6
4.938,45.5,1.6,1.6
4.944,45.5,1.6,1.6
4.95,45.5,1.6,1.6
4.956,45.5,1.6,1.6
4.962,45.5,1.6,1.6
4.968,45.5,1.6,1.6
4.974,45.5,1.6,1.6
4.98,45.5,1.6,1.6
4.986,45.5,1.6,1.6
4.992,45.5,1.6,1.6
4.998,45.5,1.6,1.6
5.004,45.5,1.6,1.6
5.01,45.5,1.6,1.6
5.016,45.5,1.6,1.6
5.022,45.5,1.6,1.6
5.028,45.5,1.6,1.6
5.034,45.5,1.6,1.6
5.04,45.5,1.6,1.6
5.046,45.5,1.6,1.6
5.052,45.5,1.6,1.6
5.058,45.5,1.6,1.6
5.064,45.5,1.6,1.6
5.07,45.5,1.6,1.6
5.076,45.5,1.6,1.6
5.082,45.5,1.6,1.6
5.088,45.5,1.6,1.6
5.094,45.5,1.6,1.6
5.1,45.5,1.6,1.6
5.106,45.5,1.6,1.6
5.112,45.5,1.6,1.6
5.118,45.5,1.6,1.6
5.124,45.5,1.6,1.6
5.13,45.5,1.6,1.6
5.136,45.5,1.6,1.6
5.142,45.5,1.6,1.6
5.148,45.5,1.6,1.6
5.154,45.5,1.6,1.6
5.16,45.5,1.6,1.6
5.166,45.5,1.6,1.6
5.172,45.5,1.6,1.6
5.178,45.5,1.6,1.6
5.184,45.5,1.6,1.6
5.19,45.5,1.6,1.6
5.196,45.5,1.6,1.6
5.202,45.5,1.6,1.6
5.208,45.5,1.6,1.6
5.214,45.5,1.6,1.6
5.22,45.5,1.6,1.6
5.226,45.5,1.6,1.6
5.232,45.5,1.6,1.6
5.238,45.5,1.6,1.6
5.244,45.5,1.6,1.6
5.25,45.5,1.6,1.6
5.256,45.5,1.6,1.6
5.262,45.5,1.6,1.6
5.268,45.5,1.6,1.6
5.274,45.5,1.6,1.6
5.28,45.5,1.6,1.6
5.286,45.5,1.6,1.6
5.292,45.5,1.6,1.6
5.298,45.5,1.6,1.6
5.304,45.5,1.6,1.6
5.31,45.5,1.6,1.6
5.316,45.5,1.6,1.6
5.322,45.5,1.6,1.6
5.328,45.5,1.6,1.6
5.334,45.5,1.6,1.6
5.34,45.5,1.6,1.6
5.346,45.5,1.6,1.6
5.352,45.5,1.6,1.6
5.358,45.5,1.6,1.6
5.364,45.5,1.6,1.6
5.37,45.5,1.6,1.6
5.376,45.5,1.6,1.6
5.382,45.5,1.6,1.6
5.388,45.5,1.6,1.6
5.394,45.5,1.6,1.6
5.4,45.5,1.6,1.6
5.406,45.5,1.6,1.6
5.412,45.5,1.6,1.6
5.418,45.5,1.6,1.6
5.424,45.5,1.6,1.6
5.43,45.5,1.6,1.6
5.436,45.5,1.6,1.6
5.442,45.5,1.6,1.6
5.448,45.5,1.6,1.6
5.454,45.5,1.6,1.6
5.46,45.5,1.6,1.6
5.466,45.5,1.6,1.6
5.472,45.5,1.6,1.6
5.478,45.5,1.6,1.6
5.484,45.5,1.6,1.6
5.49,45.5,1.6,1.6
5.496,45.5,1.6,1.6
5.502,45.5,1.6,1.6
5.508,45.5,1.6,1.6
5.514,45.5,1.6,1.6
5.52,45.5,1.6,1.6
5.526,45.5,1.6,1.6
5.532,45.5,1.6,1.6
5.538,45.5,1.6,1.6
5.544,45.5,1.6,1.6
5.55,45.5,1.6,1.6
5.556,45.5,1.6,1.6
5.562,45.5,1.6,1.6
5.568,45.5,1.6,1.6
5.574,45.5,1.6,1.6
5.58,45.5,1.6,1.6
5.586,45.5,1.6,1.6
5.592,45.5,1.6,1.6
5.598,45.5,1.6,1.6
5.604,45.5,1.6,1.6
5.61,45.5,1.6,1.6
5.616,45.5,1.6,1.6
5.622,45.5,1.6,1.6
5.628,45.5,1.6,1.6
5.634,45.5,1.6,1.6
5.64,45.5,1.6,1.6
5.646,45.5,1.6,1.6
5.652,45.5,1.6,1.6
5.658,45.5,1.6,1.6
5.664,45.5,1.6,1.6
5.67,45.5,1.6,1.6
5.676,45.5,1.6,1.6
5.682,45.5,1.6,1.6
5.688,45.5,1.6,1.6
5.694,45.5,1.6,1.6
5.7,45.5,1.6,1.6
5.706,45.5,1.6,1.6
5.712,45.5,1.6,1.6
5.718,45.5,1.6,1.6
5.724,45.5,1.6,1.6
5.73,45.5,1.6,1.6
5.736,45.5,1.6,1.6
5.742,45.5,1.6,1.6
5.748,45.5,1.6,1.6
5.754,45.5,1.6,1.6
5.76,45.5,1.6,1.6
5.766,45.5,1.6,1.6
5.772,45.5,1.6,1.6
5.778,45.5,1.6,1.6
5.784,45.5,1.6,1.6
5.79,45.5,1.6,1.6
5.796,45.5,1.6,1.6
5.802,45.5,1.6,1.6
5.808,45.5,1.6,1.6
5.814,45.5,1.6,1.6
5.82,45.5,1.6,1.6
5.826,45.5,1.6,1.6
5.832,45.5,1.6,1.6
5.838,45.5,1.6,1.6
5.844,45.5,1.6,1.6
5.85,45.5,1.6,1.6
5.856,45.5,1.6,1.6
5.862,45.5,1.6,1.6
5.868,45.5,1.6,1.6
5.874,45.5,1.6,1.6
5.88,45.5,1.6,1.6
5.886,45.5,1.6,1.6
5.892,45.5,1.6,1.6
5.898,45.5,1.6,1.6
5.904,45.5,1.6,1.6
5.91,45.5,1.6,1.6
5.916,45.5,1.6,1.6
5.922,45.5,1.6,1.6
5.928,45.5,1.6,1.6
5.934,45.5,1.6,1.6
5.94,45.5,1.6,1.6
5.946,45.5,1.6,1.6
5.952,45.5,1.6,1.6
5.958,45.5,1.6,1.6
5.964,45.5,1.6,1.6
5.97,45.5,1.6,1.6
5.976,45.5,1.6,1.6
5.982,45.5,1.6,1.6
5.988,45.5,1.6,1.6
5.994,45.5,1.6,1.6
6,45.5,1.6,1.6
6.006,45.5,1.6,1.6
6.012,45.5,1.6,1.6
6.018,45.5,1.6,1.6
6.024,45.5,1.6,1.6
6.03,45.5,1.6,1.6
6.036,45.5,1.6,1.6
6.042,45.5,1.6,1.6
6.048,45.5,1.6,1.6
6.054,45.5,1.6,1.6
6.06,45.5,1.6,1.6
6.066,45.5,1.6,1.6
6.072,45.5,1.6,1.6
6.078,45.5,1.6,1.6
6.084,45.5,1.6,1.6
6.09,45.5,1.6,1.6
6.096,45.5,1.6,1.6
6.102,45.5,1.6,1.6
6.108,45.5,1.6,1.6
6.114,45.5,1.6,1.6
6.12,45.5,1.6,1.6
6.126,45.5,1.6,1.6
6.132,45.5,1.6,1.6
6.138,45.5,1.6,1.6
6.144,45.5,1.6,1.6
6.15,45.5,1.6,1.6
6.156,45.5,1.6,1.6
6.162,45.5,1.6,1.6
6.168,45.5,1.6,1.6
6.174,45.5,1.6,1.6
6.18,45.5,1.6,1.6
6.186,45.5,1.6,1.6
6.192,45.5,1.6,1.6
6.198,45.5,1.6,1.6
6.204,45.5,1.6,1.6
6.21,45.5,1.6,1.6
6.216,45.5,1.6,1.6
6.222,45.5,1.6,1.6
6.228,45.5,1.6,1.6
6.234,45.5,1.6,1.6
6.24,45.5,1.6,1.6
6.246,45.5,1.6,1.6
6.252,45.5,1.6,1.6
6.258,45.5,1.6,1.6
6.264,45.5,1.6,1.6
6.27,45.5,1.6,1.6
6.276,45.5,1.6,1.6
6.282,45.5,1.6,1.6
6.288,45.5,1.6,1.6
6.294,45.5,1.6,1.6
6.3,45.5,1.6,1.6
6.306,45.5,1.6,1.6
