"Time","emgs"
0.39,-0.00823975,-0.00274658,-0.00152588,0.00976563
0.396,-0.00518799,-0.00457764,0,0.00732422
0.402,-0.00671387,-0.00610352,-0.00244141,0.00915527
0.408,-0.00396729,-0.00244141,-0.0012207,0.00518799
0.414,-0.00823975,-0.00213623,-0.000915527,0.00762939
0.42,-0.00671387,-0.00244141,0,0.00793457
0.426,-0.00671387,-0.00396729,-0.00732422,0.00579834
0.432,-0.00335693,-0.0012207,-0.00457764,0.00335693
0.438,-0.00854492,-0.00488281,-0.00274658,0.00946045
0.444,-0.00610352,-0.000610352,0.0012207,0.00946045
0.45,-0.00701904,-0.00518799,-0.00244141,0.0088501
0.456,-0.00915527,-0.00366211,0.000610352,0.00823975
0.462,-0.0125122,-0.00274658,0.000305176,0.0012207
0.468,-0.00823975,-0.00366211,0.00305176,0.00396729
0.474,-0.00366211,-0.0012207,-0.00183105,0.00274658
0.48,-0.00610352,-0.00549316,-0.0012207,0.00701904
0.486,-0.00366211,-0.00427246,-0.00640869,0.00640869
0.492,-0.00549316,-0.00305176,-0.00183105,0.0088501
0.498,-0.00549316,-0.00274658,-0.00335693,0.0088501
0.504,-0.0112915,-0.00335693,-0.000305176,0.00732422
0.51,-0.0125122,-0.00518799,-0.00427246,0.0106812
0.516,-0.00701904,-0.00274658,-0.00183105,0.0115967
0.522,-0.00640869,-0.00549316,0.000915527,0.00946045
0.528,-0.00579834,-0.00488281,-0.00213623,0.00915527
0.534,-0.00640869,-0.00488281,-0.00244141,0.00762939
0.54,-0.00427246,-0.00488281,-0.00396729,0.00793457
0.546,-0.00640869,0.000305176,-0.0012207,0.00701904
0.552,-0.00701904,-0.00213623,0.00183105,0.00610352
0.558,-0.00518799,-0.00152588,-0.00518799,0.00610352
0.564,-0.00640869,-0.00152588,-0.00305176,0.00518799
0.57,-0.00488281,-0.00396729,-0.0012207,0.0128174
0.576,-0.00366211,-0.00427246,0.00274658,0.0216675
0.582,-0.00854492,-0.00427246,0.00274658,0.020752
0.588,-0.00854492,-0.00396729,-0.00305176,0.00366211
0.594,-0.00671387,-0.00305176,-0.00152588,-0.00762939
0.6,-0.00854492,-0.00335693,-0.00396729,-0.0231934
0.606,-0.00732422,-0.00701904,-0.00732422,-0.0222778
0.612,-0.00701904,0.000610352,-0.00488281,0.00457764
0.618,-0.00549316,-0.00335693,-0.00305176,0.0283813
0.624,-0.0100708,-0.000915527,0.00366211,0.0305176
0.63,-0.00793457,-0.00366211,-0.00610352,0.0186157
0.636,-0.00610352,0.000305176,0.000915527,0.0106812
0.642,-0.00579834,-0.00488281,-0.00213623,0.00366211
0.648,-0.00488281,-0.00701904,0,0.00854492
0.654,-0.00762939,-0.00762939,-0.00396729,0.00732422
0.66,-0.00823975,-0.00244141,-0.00274658,0.00518799
0.666,-0.0088501,-0.00305176,-0.00213623,0.00518799
0.672,-0.00518799,-0.00396729,-0.00610352,0.00610352
0.678,-0.00701904,-0.00366211,-0.0012207,0.00854492
0.684,-0.00946045,-0.00274658,0.000610352,0.00427246
0.69,-0.00518799,-0.00335693,-0.00183105,0.00823975
0.696,-0.00152588,-0.00396729,0.000915527,0.00762939
0.702,-0.00732422,0.000915527,-0.0012207,0.00579834
0.708,-0.00915527,-0.00396729,-0.0012207,0.00854492
0.714,-0.00610352,-0.00244141,-0.00183105,0.00335693
0.72,-0.00793457,-0.00335693,-0.00152588,0.00946045
0.726,-0.00518799,-0.00396729,-0.000305176,0.0115967
0.732,-0.00823975,-0.00518799,-0.00366211,0.00732422
0.738,-0.00701904,-0.00732422,-0.00152588,0.00762939
0.744,-0.00610352,-0.00488281,0.00213623,0.00976563
0.75,-0.00335693,-0.00396729,-0.00152588,0.00518799
0.756,-0.00854492,-0.00274658,-0.00305176,0.0109863
0.762,-0.00183105,-0.00396729,-0.00762939,0.00701904
0.768,-0.00518799,-0.000610352,-0.00457764,0.00549316
0.774,-0.00976563,-0.00244141,0.00152588,0.00518799
0.78,-0.00732422,-0.00396729,-0.00305176,0.00610352
0.786,-0.00488281,-0.00152588,-0.00366211,0.00854492
0.792,-0.00579834,-0.0012207,-0.000915527,0.00732422
0.798,-0.00518799,-0.0012207,0.000610352,0.00732422
0.804,-0.00671387,-0.000305176,-0.00152588,0.00701904
0.81,-0.00915527,0.0012207,-0.00274658,0.00946045
0.816,-0.00396729,-0.00366211,-0.00427246,0.00732422
0.822,-0.0109863,-0.00610352,-0.000305176,0.00793457
0.828,-0.00732422,-0.00457764,0.00427246,0.00762939
0.834,-0.0088501,-0.00579834,0.000305176,0.00762939
0.84,-0.00701904,-0.00457764,-0.00244141,0.00915527
0.846,-0.00976563,-0.00335693,-0.00732422,0.00701904
0.852,-0.00457764,-0.00213623,-0.00427246,0.00244141
0.858,-0.00457764,-0.00244141,-0.00671387,0.00518799
0.864,-0.00701904,-0.00396729,0.0012207,0.0100708
0.87,-0.00732422,-0.00274658,0.000610352,0.00518799
0.876,-0.00457764,-0.00244141,-0.000305176,0.00946045
0.882,-0.00427246,-0.00183105,0.00335693,0.0109863
0.888,-0.00946045,-0.000305176,0.000305176,0.00854492
0.894,-0.00732422,0,0.00335693,0.00823975
0.9,-0.00396729,-0.00274658,-0.00579834,0.00854492
0.906,-0.00427246,-0.00701904,-0.00335693,0.00946045
0.912,-0.00701904,-0.00427246,-0.00549316,0.00640869
0.918,-0.00701904,-0.00335693,-0.00549316,0.00946045
0.924,-0.00732422,-0.00549316,-0.000610352,0.00915527
0.93,-0.00671387,-0.00396729,-0.00366211,0.00549316
0.936,-0.00915527,-0.00427246,-0.00183105,0.00823975
0.942,-0.00671387,-0.00244141,0.00274658,0.00915527
0.948,-0.00915527,-0.00366211,-0.00183105,0.00640869
0.954,-0.00640869,-0.00274658,-0.000915527,0.00549316
0.96,-0.00488281,-0.00457764,-0.00488281,0.00457764
0.966,-0.00549316,-0.00488281,-0.00457764,0.00854492
0.972,-0.00640869,-0.00305176,-0.0012207,0.00762939
0.978,-0.00640869,-0.00366211,-0.00610352,0.00549316
0.984,-0.00854492,-0.0012207,-0.00549316,0.00518799
0.99,-0.00762939,-0.00457764,0.000305176,0.00732422
0.996,-0.00915527,-0.00183105,0,0.00732422
1.002,-0.00549316,-0.0012207,0.00274658,0.00488281
1.008,-0.00671387,-0.00305176,-0.00701904,0.00762939
1.014,-0.00457764,-0.00396729,-0.00427246,0.00793457
1.02,-0.00701904,-0.00366211,-0.00610352,0.0100708
1.026,-0.00762939,-0.00274658,-0.00152588,0.00915527
1.032,-0.00579834,-0.00244141,-0.00396729,0.00854492
1.038,-0.00183105,-0.00427246,-0.00274658,0.00518799
1.044,-0.0088501,-0.00488281,-0.00396729,0.00762939
1.05,-0.00457764,-0.00213623,-0.00488281,0.00457764
1.056,-0.00610352,-0.00396729,-0.000915527,0.00701904
1.062,-0.00946045,-0.00305176,-0.000305176,0.00244141
1.068,-0.00976563,-0.00610352,-0.000305176,0.00762939
1.074,-0.00366211,-0.00610352,-0.00244141,0.010376
1.08,-0.00518799,-0.0012207,-0.00366211,0.00854492
1.086,-0.00610352,-0.00335693,-0.00213623,0.00946045
1.092,-0.00946045,-0.00366211,-0.0012207,0.00854492
