"Time","mmgs"
2.586,1.22803
2.592,1.23688
2.598,1.23413
2.604,1.22406
2.61,1.2265
2.616,1.2207
2.622,1.22345
2.628,1.25153
2.634,1.23505
2.64,1.23474
2.646,1.23779
2.652,1.21674
2.658,1.21429
2.664,1.23688
2.67,1.22192
2.676,1.22253
2.682,1.2262
2.688,1.21246
2.694,1.2085
2.7,1.22314
2.706,1.22894
2.712,1.24359
2.718,1.24817
2.724,1.22009
2.73,1.23566
2.736,1.22162
2.742,1.22162
2.748,1.2262
2.754,1.2265
2.76,1.2326
2.766,1.22742
2.772,1.23566
2.778,1.22101
2.784,1.23474
2.79,1.22711
2.796,1.24146
2.802,1.23383
2.808,1.22986
2.814,1.22864
2.82,1.21948
2.826,1.24878
2.832,1.22498
2.838,1.2207
2.844,1.21216
2.85,1.23444
2.856,1.22314
2.862,1.22528
2.868,1.22681
2.874,1.21002
2.88,1.20789
2.886,1.22253
2.892,1.23657
2.898,1.24268
2.904,1.22894
2.91,1.21613
2.916,1.22559
2.922,1.22162
2.928,1.23688
2.934,1.24878
2.94,1.22498
2.946,1.22955
2.952,1.22742
2.958,1.21887
2.964,1.23108
2.97,1.22467
2.976,1.22681
2.982,1.23535
2.988,1.24268
2.994,1.22559
3,1.21948
3.006,1.21368
3.012,1.22284
3.018,1.23505
3.024,1.24573
3.03,1.21429
3.036,1.2088
3.042,1.21094
3.048,1.23108
3.054,1.22559
3.06,1.21857
3.066,1.23047
3.072,1.23077
3.078,1.22833
3.084,1.22345
3.09,1.23505
3.096,1.21674
3.102,1.23413
3.108,1.24756
3.114,1.25305
3.12,1.22284
3.126,1.21796
3.132,1.22467
3.138,1.24268
3.144,1.23047
3.15,1.22345
3.156,1.23199
3.162,1.22284
3.168,1.21033
3.174,1.21918
3.18,1.22681
3.186,1.22314
3.192,1.23383
3.198,1.23016
3.204,1.21735
3.21,1.23505
3.216,1.23169
3.222,1.22437
3.228,1.22833
3.234,1.22009
3.24,1.21094
3.246,1.20575
3.252,1.21826
3.258,1.24847
3.264,1.24268
3.27,1.23291
3.276,1.22803
3.282,1.22681
3.288,1.22772
3.294,1.23444
3.3,1.23047
3.306,1.23413
3.312,1.23657
3.318,1.2381
3.324,1.23901
3.33,1.22833
3.336,1.23322
3.342,1.25305
3.348,1.23199
3.354,1.21887
3.36,1.22223
3.366,1.21704
3.372,1.2262
3.378,1.24176
3.384,1.24207
3.39,1.21979
3.396,1.22192
3.402,1.23199
3.408,1.22314
3.414,1.24847
3.42,1.24878
3.426,1.23871
3.432,1.22589
3.438,1.21735
3.444,1.21582
3.45,1.23474
3.456,1.24329
3.462,1.23291
3.468,1.23566
3.474,1.23199
3.48,1.2149
3.486,1.19446
3.492,1.22192
3.498,1.24725
3.504,1.24634
3.51,1.24023
3.516,1.21552
3.522,1.23291
3.528,1.23047
3.534,1.23993
3.54,1.24664
3.546,1.22925
3.552,1.21094
3.558,1.22131
3.564,1.21094
3.57,1.22833
3.576,1.22894
3.582,1.2323
3.588,1.23779
3.594,1.24695
3.6,1.24664
3.606,1.22559
3.612,1.22101
3.618,1.21948
3.624,1.23932
3.63,1.22955
3.636,1.23199
3.642,1.21613
3.648,1.19354
3.654,1.2085
3.66,1.23627
3.666,1.22437
3.672,1.21063
3.678,1.22955
3.684,1.22955
3.69,1.22467
3.696,1.21521
3.702,1.21521
3.708,1.26038
3.714,1.24878
3.72,1.23932
3.726,1.22711
3.732,1.23749
3.738,1.23871
3.744,1.2326
3.75,1.21521
3.756,1.22345
3.762,1.22101
3.768,1.21948
3.774,1.2323
3.78,1.2146
3.786,1.21887
3.792,1.22162
3.798,1.22803
3.804,1.23199
3.81,1.22986
3.816,1.23779
3.822,1.24176
3.828,1.24084
3.834,1.23199
3.84,1.21826
3.846,1.21979
3.852,1.2204
3.858,1.24695
3.864,1.24725
3.87,1.21704
3.876,1.20453
3.882,1.20514
3.888,1.23291
3.894,1.22009
3.9,1.24603
3.906,1.23871
3.912,1.22223
3.918,1.22437
3.924,1.22162
3.93,1.21338
3.936,1.22955
3.942,1.23352
3.948,1.23627
3.954,1.23352
3.96,1.21155
3.966,1.22131
3.972,1.22253
3.978,1.23016
3.984,1.25183
3.99,1.25031
3.996,1.21063
4.002,1.20148
4.008,1.20972
4.014,1.21857
4.02,1.24664
4.026,1.25763
4.032,1.23779
4.038,1.20361
4.044,1.21429
4.05,1.21979
4.056,1.23901
4.062,1.23383
4.068,1.24908
4.074,1.22192
4.08,1.21582
4.086,1.23749
4.092,1.21918
4.098,1.22559
4.104,1.22162
4.11,1.24817
4.116,1.24023
4.122,1.21063
4.128,1.19019
4.134,1.23779
4.14,1.23444
4.146,1.23627
4.152,1.22955
4.158,1.21979
4.164,1.21155
4.17,1.23627
4.176,1.23322
4.182,1.22955
4.188,1.23657
4.194,1.24146
4.2,1.23383
4.206,1.22131
4.212,1.22406
4.218,1.22345
4.224,1.25305
4.23,1.21796
4.236,1.23199
4.242,1.21521
4.248,1.21948
4.254,1.2149
4.26,1.24237
4.266,1.23108
